file;class;type;cbo;cboModified;fanin;fanout;wmc;dit;noc;rfc;lcom;lcom*;tcc;lcc;totalMethodsQty;staticMethodsQty;publicMethodsQty;privateMethodsQty;protectedMethodsQty;defaultMethodsQty;visibleMethodsQty;abstractMethodsQty;finalMethodsQty;synchronizedMethodsQty;totalFieldsQty;staticFieldsQty;publicFieldsQty;privateFieldsQty;protectedFieldsQty;defaultFieldsQty;finalFieldsQty;synchronizedFieldsQty;nosi;loc;returnQty;loopQty;comparisonsQty;tryCatchQty;parenthesizedExpsQty;stringLiteralsQty;numbersQty;assignmentsQty;mathOperationsQty;variablesQty;maxNestedBlocksQty;anonymousClassesQty;innerClassesQty;lambdasQty;uniqueWordsQty;modifiers;logStatementsQty
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesTest.java;org.jfree.data.xy.XYSeriesTest;class;5;5;0;5;37;1;0;38;250;0.44444445;0.3015873;0.3015873;36;0;36;0;0;0;36;0;0;0;1;1;0;1;0;0;1;0;25;470;0;0;0;1;0;39;510;50;0;46;1;0;0;0;151;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\labels\StandardPieSectionLabelGenerator.java;org.jfree.chart.labels.StandardPieSectionLabelGenerator;class;5;9;4;5;15;2;0;15;34;0.77777773;0.24242425;0.24242425;12;0;12;0;0;0;12;0;0;0;3;2;1;2;0;0;2;0;7;57;9;0;1;0;1;1;2;8;2;6;1;0;0;0;151;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\renderer\xy\VectorRenderer.java;org.jfree.chart.renderer.xy.VectorRenderer;class;15;17;2;15;30;3;0;31;13;0.6666667;0.06666667;0.06666667;6;0;6;0;0;0;6;0;0;0;2;0;0;2;0;0;0;0;11;176;10;8;7;0;9;2;25;74;29;54;4;0;0;0;161;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\axis\CategoryTick.java;org.jfree.chart.axis.CategoryTick;class;5;7;2;5;12;2;0;4;0;0.33333334;0.8;1.0;6;0;6;0;0;0;6;0;0;0;3;0;0;3;0;0;0;0;3;46;10;0;1;0;0;1;4;8;6;5;2;0;0;0;39;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\labels\StandardXYSeriesLabelGeneratorTest.java;org.jfree.chart.labels.StandardXYSeriesLabelGeneratorTest;class;6;6;0;6;6;1;0;11;15;0.0;0.0;0.0;6;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;42;0;0;0;0;0;12;2;13;0;11;0;0;0;0;47;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\plot\flow\FlowPlotTest.java;org.jfree.chart.plot.flow.FlowPlotTest;class;8;9;1;8;15;1;0;23;0;0.26666668;0.6043956;0.6043956;15;0;14;1;0;0;14;0;0;0;1;0;0;1;0;0;0;0;3;153;0;0;0;0;0;6;21;30;0;19;0;0;0;0;71;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\renderer\xy\DeviationRenderer.java;org.jfree.chart.renderer.xy.DeviationRenderer$State;innerclass;2;2;0;2;1;4;0;0;0;0.0;NaN;NaN;1;0;1;0;0;0;1;0;0;0;2;0;2;0;0;0;0;0;0;9;0;0;0;0;0;0;0;2;0;2;0;0;0;0;39;9;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\labels\BubbleXYItemLabelGenerator.java;org.jfree.chart.labels.BubbleXYItemLabelGenerator;class;8;10;2;8;19;2;0;20;7;0.70000005;0.42222223;0.46666667;10;0;9;0;1;0;10;0;0;0;4;2;1;2;0;1;2;0;10;93;12;0;4;0;1;3;9;24;0;14;1;0;0;0;116;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\data\resources\DataPackageResources.java;org.jfree.data.resources.DataPackageResources;class;0;0;0;0;1;3;0;0;0;0.0;NaN;NaN;1;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;6;1;0;0;0;0;4;0;1;0;1;0;0;0;0;34;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\swing\editor\DefaultLogAxisEditor.java;org.jfree.chart.swing.editor.DefaultLogAxisEditor;class;5;7;2;5;13;7;0;23;0;0.2857143;0.6666667;0.71428573;7;0;6;0;1;0;7;0;0;0;2;0;0;2;0;0;0;0;5;66;1;0;1;1;0;3;1;8;0;6;1;0;0;0;69;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\data\time\Minute.java;org.jfree.data.time.Minute;class;4;10;6;4;38;2;0;30;0;0.74431825;0.46753246;0.53246754;22;1;22;0;0;0;22;0;0;0;8;3;2;6;0;0;3;0;10;184;19;0;9;0;5;6;30;53;17;34;3;0;0;0;180;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\data\function\PolynomialFunction2DTest.java;org.jfree.data.function.PolynomialFunction2DTest;class;3;3;0;3;7;1;0;8;15;0.0;0.0;0.0;6;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;1;0;0;29;16;0;11;1;0;0;0;60;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\data\general\ValueDataset.java;org.jfree.data.general.ValueDataset;interface;2;3;1;2;0;1;0;0;0;0.0;-1.0;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\plot\compass\MeterNeedle.java;org.jfree.chart.plot.compass.MeterNeedle;class;4;15;11;4;41;1;8;27;157;0.8076923;0.21376811;0.6195652;26;0;22;2;2;0;24;1;0;0;9;2;0;8;1;0;1;0;20;154;19;0;10;0;1;0;7;34;4;14;1;0;0;0;110;1025;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\plot\dial\StandardDialRange.java;org.jfree.chart.plot.dial.StandardDialRange;class;11;12;1;11;34;2;0;17;67;0.73376614;0.3631579;0.7157895;22;0;20;2;0;0;20;0;0;0;7;1;0;6;0;1;1;0;12;149;18;0;7;0;9;6;17;34;17;17;1;0;0;0;161;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java;org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest;class;10;11;1;10;7;1;0;15;19;0.71428573;0.0;0.0;7;0;7;0;0;0;7;0;0;0;1;1;0;1;0;0;1;0;1;73;1;0;0;0;0;2;46;36;0;30;0;0;0;0;96;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\data\general\AbstractSeriesDataset.java;org.jfree.data.general.AbstractSeriesDataset;class;6;9;3;6;7;2;1;4;10;1.0;0.0;0.0;5;0;4;0;1;0;5;2;0;0;1;1;0;1;0;0;1;0;0;20;2;1;0;0;0;0;3;3;0;3;2;0;0;0;67;1025;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialPointer.java;org.jfree.chart.plot.dial.DialPointer$Pointer;innerclass;10;10;0;10;18;3;0;29;0;0.5769231;0.6;0.8181818;13;0;11;2;0;0;11;0;0;0;4;1;0;3;0;1;1;0;13;111;10;0;2;0;1;2;9;28;2;20;1;0;0;0;118;9;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\data\RangeInfo.java;org.jfree.data.RangeInfo;interface;1;7;6;1;3;1;0;0;3;0.0;0.0;0.0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\entity\XYItemEntityTest.java;org.jfree.chart.entity.XYItemEntityTest;class;4;4;0;4;3;1;0;12;3;0.0;0.0;0.0;3;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;39;0;0;0;0;0;12;36;6;0;6;0;0;0;0;33;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\text\TextFragment.java;org.jfree.chart.text.TextFragment;class;4;7;3;4;28;1;0;26;0;0.6952381;0.74358976;1.0;15;0;13;2;0;0;13;0;0;0;7;3;2;5;0;0;3;0;2;105;14;0;5;0;3;5;12;22;10;15;2;0;0;0;127;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\BarChartTest.java;org.jfree.chart.BarChartTest;class;15;16;1;15;9;1;0;21;0;0.16666667;1.0;1.0;6;1;5;1;0;0;5;0;0;0;1;0;0;1;0;0;0;0;1;57;1;0;0;1;0;11;26;19;2;19;1;0;1;0;108;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\labels\StandardCrosshairLabelGenerator.java;org.jfree.chart.labels.StandardCrosshairLabelGenerator;class;4;6;2;4;11;1;0;8;0;0.35714287;0.61904764;0.71428573;7;0;7;0;0;0;7;0;0;0;2;0;0;2;0;0;2;0;4;44;9;0;1;0;1;3;0;5;0;5;1;0;0;0;53;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java;org.jfree.chart.labels.StandardPieToolTipGeneratorTest;class;4;4;0;4;5;1;0;12;10;0.0;0.0;0.0;5;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;7;48;0;0;0;0;0;18;0;17;0;9;0;0;0;0;45;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\plot\pie\PiePlotState.java;org.jfree.chart.plot.pie.PiePlotState;class;2;4;2;2;21;2;0;0;182;0.8952381;0.06666667;0.08571429;21;0;21;0;0;0;21;0;0;0;10;0;0;10;0;0;0;0;0;77;10;0;0;0;0;0;2;12;0;10;0;0;0;0;78;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\plot\PlotOrientationTest.java;org.jfree.chart.plot.PlotOrientationTest;class;3;3;0;3;3;1;0;4;1;0.0;0.0;0.0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;15;0;0;1;0;0;0;0;3;0;3;0;0;0;0;22;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\labels\ItemLabelPosition.java;org.jfree.chart.labels.ItemLabelPosition;class;4;6;2;4;15;1;0;5;0;0.6;0.5555556;0.7777778;9;0;9;0;0;0;9;0;0;0;5;1;0;5;0;0;5;0;8;64;12;0;2;0;3;3;9;11;9;7;1;0;0;0;72;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\plot\dial\StandardDialScale.java;org.jfree.chart.plot.dial.StandardDialScale;class;9;10;1;9;84;2;0;27;786;0.88265294;0.15541166;0.87511563;49;0;47;2;0;0;47;0;0;0;20;1;0;19;0;1;1;0;29;361;44;2;12;0;16;15;38;80;40;43;4;0;0;0;233;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\StandardChartTheme.java;org.jfree.chart.StandardChartTheme;class;52;53;1;52;200;1;0;134;2980;0.9065859;0.113797314;0.85128206;93;3;70;2;21;0;91;0;0;0;32;0;0;32;0;0;1;0;41;855;69;15;23;1;2;55;58;185;58;85;3;1;0;0;276;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\axis\NumberTickUnitTest.java;org.jfree.chart.axis.NumberTickUnitTest;class;3;3;0;3;4;1;0;5;6;0.0;0.0;0.0;4;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;32;0;0;0;0;0;10;10;13;0;9;0;0;0;0;49;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\plot\pie\PieLabelDistributor.java;org.jfree.chart.plot.pie.PieLabelDistributor;class;3;5;2;3;26;2;0;18;30;0.6666667;0.10714286;0.10714286;9;0;4;1;4;0;8;0;0;0;1;0;0;1;0;0;0;0;3;96;3;7;0;0;2;1;26;31;31;26;3;0;0;0;104;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\data\statistics\HistogramType.java;org.jfree.data.statistics.HistogramType;enum;0;1;1;0;0;1;0;0;0;0.0;-1.0;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\data\ComparableObjectItemTest.java;org.jfree.data.ComparableObjectItemTest;class;2;2;0;2;9;1;0;10;10;0.0;0.0;0.0;5;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;1;0;12;16;14;0;10;1;0;0;0;47;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\plot\compass\CompassPlot.java;org.jfree.chart.plot.compass.CompassPlot;class;22;23;1;22;93;2;0;60;413;0.9071428;0.14015152;0.66477275;35;0;32;2;1;0;33;0;0;0;20;5;3;15;2;0;4;0;28;386;25;7;20;0;38;14;85;104;88;54;2;0;0;0;271;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\data\xy\DefaultXYDataset.java;org.jfree.data.xy.DefaultXYDataset;class;8;14;6;8;30;3;0;24;0;0.4;0.552381;0.62857145;15;0;15;0;0;0;15;0;0;0;2;0;0;2;0;0;0;0;4;123;17;2;6;0;3;6;24;26;3;23;2;0;0;0;163;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGenerator.java;org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator;class;7;10;3;7;7;3;0;12;6;0.875;0.0;0.0;4;0;3;0;1;0;4;0;0;0;2;2;1;1;0;0;2;0;1;36;4;0;1;0;0;1;10;14;0;6;1;0;0;0;103;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\swing\editor\DefaultPolarPlotEditor.java;org.jfree.chart.swing.editor.DefaultPolarPlotEditor;class;6;8;2;6;17;6;0;26;10;0.5555556;0.2857143;0.35714287;9;0;7;1;1;0;8;0;0;0;4;0;0;4;0;0;0;0;9;87;2;0;2;2;0;7;9;14;0;10;1;0;0;0;86;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\data\json\impl\JSONArray.java;org.jfree.data.json.impl.JSONArray;class;4;6;2;4;13;4;0;13;10;1.0;0.0;0.0;5;2;5;0;0;0;5;0;0;0;1;1;0;1;0;0;1;0;4;61;5;2;4;0;0;4;1;10;0;8;2;0;0;0;91;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\axis\Timeline.java;org.jfree.chart.axis.Timeline;interface;0;2;2;0;7;1;0;0;21;0.0;0.0;0.0;7;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\labels\XYZToolTipGenerator.java;org.jfree.chart.labels.XYZToolTipGenerator;interface;2;3;1;2;1;1;0;0;0;0.0;NaN;NaN;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\data\json\impl\JSONAware.java;org.jfree.data.json.impl.JSONAware;interface;0;3;3;0;1;1;0;0;0;0.0;NaN;NaN;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\entity\LegendItemEntityTest.java;org.jfree.chart.entity.LegendItemEntityTest;class;4;4;0;4;3;1;0;12;3;0.0;0.0;0.0;3;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;39;0;0;0;0;0;6;24;6;0;6;0;0;0;0;32;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\data\xy\DefaultHighLowDataset.java;org.jfree.data.xy.DefaultHighLowDataset;class;5;7;2;5;34;3;0;11;121;0.8195489;0.12865497;0.32163742;19;1;19;0;0;0;19;0;0;0;7;0;0;7;0;0;0;0;11;131;27;1;6;0;1;2;2;26;0;20;1;0;0;0;128;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\entity\XYAnnotationEntity.java;org.jfree.chart.entity.XYAnnotationEntity;class;2;4;2;2;8;2;0;1;0;0.5;1.0;1.0;4;0;4;0;0;0;4;0;0;0;2;1;0;2;0;0;1;0;0;30;6;0;2;0;1;0;1;4;0;3;1;0;0;0;62;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\data\category\SlidingCategoryDatasetTest.java;org.jfree.data.category.SlidingCategoryDatasetTest;class;3;3;0;3;11;1;0;21;36;0.0;0.0;0.0;9;0;9;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;146;0;0;0;2;0;87;83;30;0;26;1;0;0;0;50;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\data\DataUtilsTest.java;org.jfree.data.DataUtilsTest;class;4;4;0;4;7;1;0;10;1;0.2857143;0.2857143;0.2857143;7;0;7;0;0;0;7;0;0;0;1;1;0;1;0;0;1;0;0;123;0;0;0;0;0;40;158;36;0;11;0;0;0;0;40;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\swing\MouseWheelHandler.java;org.jfree.chart.swing.MouseWheelHandler;class;8;10;2;8;12;1;0;18;0;0.3;0.6666667;1.0;5;0;4;1;0;0;4;0;0;0;2;0;0;1;0;1;1;0;0;53;3;0;1;0;0;0;4;15;2;13;1;0;0;0;65;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\text\TextBlock.java;org.jfree.chart.text.TextBlock;class;6;10;4;6;37;1;0;17;25;0.7142857;0.42307693;0.5769231;14;0;13;1;0;0;13;0;0;0;3;1;0;3;0;0;1;0;2;106;10;2;19;0;3;1;24;35;12;21;2;0;0;0;129;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\data\xy\MatrixSeriesTest.java;org.jfree.data.xy.MatrixSeriesTest;class;2;2;0;2;6;1;0;12;15;0.0;0.0;0.0;6;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;13;116;15;0;9;0;0;0;0;37;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\block\Size2D.java;org.jfree.chart.block.Size2D;class;2;24;22;2;14;1;0;2;0;0.59999996;0.53333336;0.62222224;10;0;10;0;0;0;10;0;0;0;3;1;2;1;0;0;1;0;4;52;10;0;3;0;5;3;8;9;7;5;1;0;0;0;81;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\annotations\XYAnnotation.java;org.jfree.chart.annotations.XYAnnotation;interface;4;5;1;4;1;1;0;0;0;0.0;NaN;NaN;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\data\xy\DefaultWindDataset.java;org.jfree.data.xy.WindDataItem;class;1;3;2;1;14;1;0;2;0;0.44444445;0.6666667;1.0;6;0;6;0;0;0;6;0;0;0;3;0;0;3;0;0;0;0;0;55;12;0;1;0;1;1;3;5;0;5;2;0;0;0;46;0;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\title\TextTitleTest.java;org.jfree.chart.title.TextTitleTest;class;3;3;0;3;4;1;0;18;6;0.0;0.0;0.0;4;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;64;0;0;0;0;2;8;19;11;0;11;0;0;0;0;44;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\renderer\xy\CyclicXYItemRenderer.java;org.jfree.chart.renderer.xy.CyclicXYItemRenderer;class;12;12;0;12;52;4;0;8;10;1.0;0.0;0.0;5;0;5;0;0;0;5;0;0;0;1;1;0;1;0;0;1;0;2;212;4;0;27;0;35;0;121;58;22;18;3;0;1;0;129;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\util\ShadowGenerator.java;org.jfree.chart.util.ShadowGenerator;interface;0;3;3;0;3;1;0;0;3;0.0;0.0;0.0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\data\statistics\Regression.java;org.jfree.data.statistics.Regression;class;3;4;1;3;37;1;0;10;15;0.0;0.0;0.0;6;6;5;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;19;216;8;19;3;0;8;7;121;142;86;100;3;0;0;0;131;1025;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\util\DirectionalGradientPaintTransformer.java;org.jfree.chart.util.DirectionalGradientPaintTransformer;class;1;1;0;1;12;1;0;12;1;0.0;0.0;0.0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;38;1;0;6;0;14;0;12;21;20;15;2;0;0;0;82;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\axis\StandardTickUnitSourceTest.java;org.jfree.chart.axis.StandardTickUnitSourceTest;class;3;3;0;3;2;1;0;2;1;0.0;0.0;0.0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;12;0;0;0;0;0;0;0;4;0;4;0;0;0;0;26;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\entity\CategoryItemEntityTest.java;org.jfree.chart.entity.CategoryItemEntityTest;class;4;4;0;4;3;1;0;11;3;0.0;0.0;0.0;3;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;46;0;0;0;0;0;44;36;9;0;9;0;0;0;0;33;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\data\xy\XYIntervalSeriesCollectionTest.java;org.jfree.data.xy.XYIntervalSeriesCollectionTest;class;4;4;0;4;10;1;0;14;15;0.0;0.0;0.0;6;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0;3;0;12;29;19;0;16;1;0;0;0;68;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\block\ColorBlockTest.java;org.jfree.chart.block.ColorBlockTest;class;3;3;0;3;4;1;0;11;3;0.0;0.0;0.0;3;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;46;0;0;0;1;0;0;40;16;0;9;1;0;0;0;40;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\event\RendererChangeListener.java;org.jfree.chart.event.RendererChangeListener;interface;1;3;2;1;1;1;0;0;0;0.0;NaN;NaN;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\PieChartTest.java;org.jfree.chart.PieChartTest$LocalListener;innerclass;2;2;0;2;1;1;0;0;0;0.0;NaN;NaN;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;1;0;0;0;0;18;8;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\data\xy\DefaultXYDatasetTest.java;org.jfree.data.xy.DefaultXYDatasetTest;class;5;6;1;5;11;1;0;14;26;0.75;0.0;0.0;8;0;8;0;0;0;8;0;0;0;1;1;0;0;0;1;1;0;0;110;1;0;0;3;0;14;61;40;0;32;1;0;0;0;80;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\labels\StandardCategoryToolTipGenerator.java;org.jfree.chart.labels.StandardCategoryToolTipGenerator;class;4;9;5;4;8;2;2;3;15;0.9166666;0.0;0.0;6;0;6;0;0;0;6;0;0;0;2;2;1;1;0;0;2;0;1;29;5;0;1;0;1;1;2;3;0;3;1;0;0;0;90;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\title\CompositeTitle.java;org.jfree.chart.title.CompositeTitle;class;8;10;2;8;18;3;0;24;12;0.6666667;0.4;0.5090909;13;0;11;2;0;0;11;0;0;0;3;1;0;3;0;0;1;0;0;73;9;0;2;0;1;2;1;12;0;6;1;0;0;0;142;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\labels\StandardCategoryItemLabelGeneratorTest.java;org.jfree.chart.labels.StandardCategoryItemLabelGeneratorTest;class;6;6;0;6;7;1;0;14;21;0.0;0.0;0.0;7;0;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;2;60;0;0;0;0;0;30;7;21;0;14;0;0;0;0;55;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\axis\ValueAxisTest.java;org.jfree.chart.axis.ValueAxisTest;class;11;11;0;11;4;1;0;41;6;0.75;0.0;0.0;4;0;4;0;0;0;4;0;0;0;1;1;0;1;0;0;1;0;0;112;0;0;0;0;1;10;36;21;0;20;0;0;0;0;83;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\encoders\ImageFormat.java;org.jfree.chart.encoders.ImageFormat;interface;0;0;0;0;0;1;0;0;0;NaN;-1.0;-1.0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;5;0;0;0;0;0;3;0;3;0;3;0;0;0;0;28;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\data\xml\ValueHandler.java;org.jfree.data.xml.ValueHandler;class;8;11;3;8;11;2;0;11;0;0.5;0.6666667;0.6666667;6;0;4;0;2;0;6;0;0;0;3;0;0;3;0;0;0;0;2;48;1;0;1;1;1;2;1;6;2;4;3;0;0;0;74;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\entity\StandardEntityCollectionTest.java;org.jfree.chart.entity.StandardEntityCollectionTest;class;5;5;0;5;3;1;0;9;3;0.0;0.0;0.0;3;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;33;0;0;0;0;0;12;24;10;0;10;0;0;0;0;34;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\renderer\category\LevelRendererTest.java;org.jfree.chart.renderer.category.LevelRendererTest;class;11;12;1;11;9;1;0;22;28;0.0;0.0;0.0;8;0;7;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;3;82;1;0;0;1;0;18;21;23;0;23;1;0;0;0;103;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\renderer\category\MinMaxCategoryRendererTest.java;org.jfree.chart.renderer.category.MinMaxCategoryRendererTest;class;9;9;0;9;7;1;0;16;15;0.0;0.0;0.0;6;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;3;57;0;0;0;1;0;4;13;14;0;14;1;0;0;0;81;1;0
C:\Users\HP\ck\jfreechart\src\main\java\org\jfree\chart\text\format\HMSNumberFormat.java;org.jfree.chart.text.format.HMSNumberFormat;class;1;2;1;1;4;3;0;3;6;0.75;0.0;0.0;4;0;4;0;0;0;4;0;0;0;1;0;0;1;0;0;1;0;0;22;3;0;0;0;2;3;4;6;6;6;0;0;0;0;68;1;0
C:\Users\HP\ck\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDotRendererTest.java;org.jfree.chart.renderer.xy.XYDotRendererTest;class;10;10;0;10;6;1;0;19;15;0.0;0.0;0.0;6;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;76;0;0;0;0;0;8;29;23;0;21;0;0;0;0;74;1;0
